Rndrng_NPI,Rndrng_Prvdr_Type,Rndrng_Prvdr_State_Abrvtn,Rndrng_Prvdr_Gndr,Tot_HCPCS_Cds,Bene_Male_Cnt,Bene_Avg_Age,Tot_Srvcs,Tot_Benes,Bene_Avg_Risk_Scre,Tot_Sbmtd_Chrg,Tot_Mdcr_Pymt_Amt,year,Fraud
1871932673,Internal Medicine,SC,F,39,26.0,70,529.0,84,1.3178,56187.0,20141.54,2019,0
1578681789,Diagnostic Radiology,GA,F,121,1019.0,72,4898.0,3294,1.9357,607839.0,116986.24,2017,0
1609336825,Physician Assistant,IL,F,6,13.0,71,487.0,49,1.4281,27153.0,11302.97,2019,0
1811972110,Nurse Practitioner,CA,F,9,49.0,69,375.0,76,1.3558,198845.0,30648.52,2016,0
1780977090,Physical Therapist in Private Practice,DC,M,7,82.0,85,598.0,39,1.2247,18833.12,13947.65,2016,0
1396201562,Nurse Practitioner,MO,M,20,132.0,76,1703.0,391,2.3286,245913.0,87319.11,2019,0
1992769855,Chiropractic,IA,M,2,231.0,68,1889.0,526,0.9503,69486.45,46047.98,2016,0
1174973523,Nurse Practitioner,AZ,F,31,89.0,73,794.0,241,0.8446,101843.9,39617.75,2017,0
1922305051,Nurse Practitioner,AR,F,22,30.0,67,317.0,134,1.0644,32635.0,8829.51,2017,0
1184156028,Nurse Practitioner,MI,F,36,40.0,67,520.0,105,1.0032,48475.0,18983.39,2018,0
1306856968,Family Practice,FL,M,48,169.0,73,683.0,417,1.1402,150222.36,30848.91,2018,0
1245299924,Cardiovascular Disease (Cardiology),AR,M,149,388.0,69,9142.0,879,2.235,2061230.27,822310.37,2016,0
1679956528,Physician Assistant,OR,M,19,63.0,63,182.0,141,1.7925,76412.0,9415.94,2019,0
1619044765,Obstetrics & Gynecology,NY,F,6,0.0,50,16.0,14,0.5944,12430.02,3484.89,2019,0
1194755546,Family Practice,PR,F,3,11.0,74,126.0,39,0.7684,6471.26,4095.77,2016,0
1679585871,General Surgery,CO,M,59,85.0,76,470.0,160,1.801,349175.4,58760.54,2016,0
1053744524,Physician Assistant,OR,M,14,123.0,65,2296.0,385,1.5264,700611.03,187153.6,2017,0
1619915592,Emergency Medicine,FL,M,22,384.0,73,1490.0,866,1.9975,1035306.0,123555.39,2016,0
1033231857,Emergency Medicine,IL,F,7,53.0,64,118.0,115,1.6548,24815.0,7628.05,2016,0
1932297512,Physician Assistant,OH,M,12,328.0,61,3263.0,511,1.833,440199.0,126639.41,2017,0
1912285628,Nurse Practitioner,VA,F,42,117.0,73,928.0,352,1.1613,95208.0,33969.31,2019,0
1699841031,Physical Therapist in Private Practice,NY,M,8,12.0,75,461.0,28,0.9686,50051.0,11196.53,2019,0
1932139383,General Surgery,VA,M,44,37.0,70,424.0,121,1.6907,372946.0,82006.55,2018,0
1427067487,Podiatry,NY,F,10,46.0,79,1023.0,149,1.2899,298369.68,98086.48,2019,0
1205814175,Pathology,GA,M,9,1393.0,71,13926.0,3347,0.9981,1536070.1,321069.14,2017,0
1265479745,Otolaryngology,NV,M,25,27.0,66,103.0,54,2.0669,28070.0,10188.03,2017,0
1447225818,Internal Medicine,IN,M,16,41.0,72,137.0,110,1.3508,18599.77,6243.35,2017,0
1194781666,Family Practice,OH,F,31,30.0,64,691.0,183,1.4265,115949.0,36554.79,2017,0
1194783076,Diagnostic Radiology,IL,M,76,293.0,71,1541.0,891,2.216,211454.52,24133.47,2019,0
1538189055,Physical Medicine and Rehabilitation,NE,M,29,66.0,58,1338.0,167,1.6787,325451.0,76887.05,2019,0
1962690362,Certified Registered Nurse Anesthetist (CRNA),OH,F,35,43.0,70,108.0,104,1.538,117918.0,19398.97,2016,0
1801134390,Nurse Practitioner,OK,F,9,61.0,49,476.0,118,1.5867,43652.0,15297.85,2018,0
1881009082,Emergency Medicine,IL,M,43,402.0,77,1753.0,979,2.1194,1086438.0,150541.08,2018,0
1831173921,Dermatology,IN,M,33,72.0,78,314.0,107,0.9856,101883.0,46626.61,2018,0
1962512483,Nurse Practitioner,TN,F,51,127.0,72,6373.0,399,0.9757,138865.05,75827.8,2017,0
1053636977,Nephrology,WA,F,55,147.0,72,4369.0,281,4.6829,228540.4,74405.65,2018,0
1336488311,Licensed Clinical Social Worker,MS,M,4,82.0,55,43.0,12,0.7543,5985.0,2833.46,2016,0
1205152220,Emergency Medicine,TX,M,16,111.0,70,330.0,222,3.1021,328904.0,30387.15,2018,0
1487744306,Physician Assistant,NC,M,78,349.0,73,2301.0,938,1.1668,243616.0,74536.89,2019,0
1710036892,Emergency Medicine,IN,M,21,255.0,70,659.0,612,1.7466,255059.0,71128.31,2017,0
1427593995,Nurse Practitioner,PA,F,5,82.0,72,36.0,25,2.2945,6468.0,2171.23,2017,0
1598231623,Physician Assistant,ID,F,64,39.0,74,18063.0,105,1.8927,972368.18,334628.37,2019,0
1427088988,Obstetrics & Gynecology,LA,F,32,0.0,70,337.0,149,1.5366,101699.0,30859.15,2019,0
1962744573,Emergency Medicine,TX,M,30,62.0,73,218.0,133,2.0049,142922.81,17256.57,2017,0
1811154651,Anesthesiology,OH,M,77,127.0,70,335.0,257,1.7327,615784.0,33551.71,2017,0
1952689804,Obstetrics & Gynecology,FL,F,8,0.0,61,26.0,15,1.2195,6468.0,1954.75,2019,0
1780670463,Emergency Medicine,MO,M,17,180.0,66,456.0,419,1.8522,168746.83,36776.65,2016,0
1952729352,Nurse Practitioner,IN,F,12,32.0,59,95.0,87,1.6191,25890.0,5053.62,2019,0
1407830516,Diagnostic Radiology,VA,M,129,1361.0,72,4022.0,2973,2.4431,722300.0,151695.65,2016,0
1730518952,Nurse Practitioner,IL,F,10,28.0,61,62.0,55,1.517,37620.0,4448.95,2018,0
1861569964,Family Practice,NY,M,29,106.0,70,1872.0,259,1.0048,220965.0,78751.46,2018,0
1841262748,Chiropractic,MI,M,3,82.0,73,381.0,21,1.1196,19765.0,10331.99,2019,0
1407203821,Nurse Practitioner,FL,F,18,82.0,74,41.0,22,1.1886,3868.0,1240.61,2016,0
1386188993,Nurse Practitioner,NV,F,6,31.0,69,145.0,78,1.3576,34545.0,11206.11,2019,0
1730162363,Physical Therapist in Private Practice,WV,F,12,67.0,70,3800.0,183,0.9281,153710.0,71850.57,2016,0
1679686380,Hospice and Palliative Care,KS,F,41,103.0,70,937.0,271,1.7146,135213.0,49328.82,2018,0
1588645899,Family Practice,IA,M,99,182.0,70,4036.0,409,1.006,204328.19,77425.95,2017,0
1821041831,Allergy/ Immunology,NJ,M,22,31.0,73,1962.0,84,0.964,51712.0,26699.52,2017,0
1528065596,Certified Registered Nurse Anesthetist (CRNA),IL,F,30,26.0,71,70.0,69,1.5918,145868.85,15201.77,2019,0
1740268945,Neurosurgery,MD,M,25,119.0,76,1352.0,292,1.6876,303086.0,96950.7,2017,0
1952745101,Anesthesiology Assistant,MO,M,40,85.0,72,203.0,197,1.7079,293932.3,17063.57,2019,0
1174743421,Chiropractic,WI,M,2,27.0,69,528.0,80,0.9472,32592.0,11940.43,2018,0
1164684379,Infectious Disease,GA,F,18,85.0,57,425.0,146,4.8022,128283.0,36259.8,2017,0
1477990406,Anesthesiology,VA,M,77,107.0,67,231.0,185,2.9516,393552.0,33601.84,2019,0
1801109152,Orthopedic Surgery,AZ,M,82,260.0,75,2738.0,695,1.3335,780415.5,227711.61,2019,0
1164934865,Physician Assistant,WA,M,12,140.0,74,579.0,268,3.9426,84323.0,34470.73,2019,0
1821079393,Cardiology,CA,M,55,703.0,75,2622.0,1323,1.457,878446.0,211382.52,2019,0
1235129263,Infectious Disease,TX,M,22,202.0,70,1325.0,376,3.5001,315587.0,86462.71,2019,0
1063475200,Physician Assistant,NC,F,39,37.0,68,571.0,99,0.9908,56884.0,17522.27,2016,0
1447209838,Neurology,MD,M,31,204.0,71,1394.0,382,1.5614,399680.41,85455.42,2019,0
1760816763,Nurse Practitioner,CA,F,4,82.0,62,27.0,26,1.5963,13091.0,1329.9,2017,0
1467785501,Internal Medicine,PA,M,11,19.0,79,76.0,36,3.0979,11568.0,4225.82,2017,0
1013358324,Physical Therapist in Private Practice,NY,M,18,114.0,79,10206.0,360,1.6057,1002410.0,233148.75,2017,0
1740439512,Rheumatology,NY,F,25,15.0,72,212.0,84,1.9507,51749.0,11360.16,2019,0
1649313586,Infectious Disease,VA,F,23,139.0,68,692.0,233,3.3604,165827.0,48654.39,2017,0
1164469094,Physician Assistant,FL,F,15,82.0,75,45.0,23,1.605,4519.0,1703.12,2018,0
1134234594,Physical Therapist in Private Practice,FL,M,13,195.0,76,9343.0,484,1.3465,659520.0,215140.3,2017,0
1982698288,Dermatology,NC,F,79,237.0,75,4181.0,535,0.9634,477637.0,189143.52,2019,0
1992827695,Physical Therapist in Private Practice,MA,F,11,17.0,74,1941.0,63,1.1026,119416.3,41582.98,2017,0
1134176563,Urology,VA,M,71,476.0,75,2707.0,632,1.3807,495727.0,168463.2,2019,0
1275820649,Optometry,TX,M,20,205.0,72,1157.0,529,1.0865,135874.0,72963.79,2018,0
1811287972,Hospitalist,TX,M,22,169.0,76,948.0,392,1.5974,734835.75,80823.21,2018,0
1811032378,Psychiatry,WI,M,9,39.0,56,650.0,127,1.2342,148926.0,45679.18,2018,0
1922055912,Emergency Medicine,PA,M,24,276.0,72,705.0,589,1.9451,866256.0,81136.76,2019,0
1083704274,Emergency Medicine,NC,F,8,65.0,61,175.0,166,2.9275,54923.0,18249.53,2016,0
1174734958,Family Practice,FL,F,5,82.0,55,76.0,11,2.4595,7770.0,4170.27,2016,0
1184668758,Sports Medicine,MI,M,25,75.0,68,422.0,150,0.8577,270263.9,50709.3,2019,0
1326333105,Podiatry,FL,M,8,131.0,78,605.0,358,2.4651,35952.52,21810.26,2017,0
1710923032,"Psychologist, Clinical",MO,F,4,82.0,57,232.0,34,1.3446,24656.0,14255.48,2018,0
1043509052,Critical Care (Intensivists),WA,M,61,105.0,68,228.0,188,2.5695,332996.7,36913.09,2017,0
1821027368,Psychiatry,MS,M,21,115.0,67,1373.0,248,2.1731,238550.0,102260.53,2019,0
1831258268,Obstetrics & Gynecology,TX,M,9,0.0,64,56.0,42,1.3275,7851.0,1597.87,2016,0
1003901133,Podiatry,IN,M,113,233.0,71,2627.0,623,1.2862,509455.0,167768.82,2017,0
1497028153,Physician Assistant,VA,M,11,103.0,74,238.0,197,2.5745,40243.0,8893.77,2018,0
1578598512,Physical Therapist in Private Practice,IL,M,10,16.0,71,838.0,39,0.6977,71721.0,16873.56,2017,0
1205981933,Pathology,FL,M,1,0.0,58,18.0,18,1.5603,1170.0,431.94,2018,0
1770518680,Family Practice,MD,M,33,88.0,72,1043.0,157,1.3428,138666.0,59880.4,2019,0
1316985484,Hematology-Oncology,MI,M,10,137.0,70,696.0,266,2.6935,248870.0,47598.4,2017,0
1992791768,Licensed Clinical Social Worker,TX,F,4,82.0,59,277.0,25,0.9427,22920.0,15728.46,2016,0
1669486148,Family Practice,IN,F,36,47.0,70,1325.0,173,0.7629,129986.5,58208.5,2019,0
1699965459,Physical Therapist in Private Practice,CA,F,3,82.0,76,521.0,11,0.9483,21190.0,12363.25,2019,0
1366737975,Psychiatry,TX,F,8,14.0,40,104.0,27,1.2029,16837.0,6468.85,2016,0
1043653397,Internal Medicine,CA,F,21,115.0,72,711.0,254,3.4217,362432.0,69018.32,2018,0
1619495348,Nurse Practitioner,AL,F,13,126.0,70,439.0,306,1.7033,97428.0,17673.02,2018,0
1760775639,Nurse Practitioner,CA,F,7,0.0,69,61.0,50,0.8725,10677.0,2692.86,2019,0
1679522924,Gastroenterology,IN,M,36,134.0,69,463.0,303,1.6292,414537.66,49041.73,2016,0
1669506663,Dermatology,TX,M,84,465.0,74,6492.0,857,1.0834,1017883.0,355654.98,2017,0
1508816331,Family Practice,AZ,M,62,239.0,73,3867.0,508,0.9839,418669.0,195301.68,2017,0
1194165894,Nurse Practitioner,PA,M,8,82.0,69,38.0,18,2.428,12826.0,1558.65,2018,0
1154307080,Medical Oncology,OR,M,153,175.0,72,92748.0,408,2.0772,5230635.0,1120810.84,2019,0
1740684646,Internal Medicine,NY,M,14,53.0,72,386.0,97,3.222,73421.0,22649.33,2018,0
1568773570,Internal Medicine,NY,F,15,145.0,73,697.0,319,3.005,155797.0,55890.97,2017,0
1629173851,General Surgery,KS,M,40,34.0,64,169.0,94,1.2031,372666.52,51060.75,2017,0
1023328341,Audiologist,PA,F,2,20.0,74,87.0,42,0.9984,6150.0,1539.35,2016,0
1477947356,Internal Medicine,FL,F,13,82.0,59,70.0,16,3.8408,19186.0,4359.3,2018,0
1902294101,Physical Therapist in Private Practice,MI,F,10,82.0,70,1233.0,24,1.1144,78760.0,25306.18,2016,0
1124148523,Pain Management,MI,M,62,113.0,66,551.0,254,1.8444,208893.0,36236.36,2016,0
1982086799,Physician Assistant,NY,F,3,0.0,68,24.0,24,0.53,6120.0,570.7,2019,0
1417095571,Podiatry,TN,M,41,122.0,74,1504.0,311,1.3949,109885.0,47960.32,2019,0
1194763482,Nephrology,MA,M,9,20.0,72,113.0,41,3.7355,29108.0,7302.78,2016,0
1396889234,Physician Assistant,MI,F,3,79.0,71,496.0,140,2.5441,79886.0,34333.66,2019,0
1013979855,Family Practice,GA,M,75,117.0,77,3507.0,283,1.1697,324873.0,176297.94,2017,0
1295727493,Hematology-Oncology,MO,M,95,161.0,74,119084.0,447,2.0637,2211623.92,1699460.77,2017,0
1932305562,Chiropractic,WA,M,2,30.0,72,1166.0,61,0.9193,64580.0,38347.46,2018,0
1689641755,Nurse Practitioner,GA,F,4,50.0,52,150.0,86,1.0748,17495.46,4667.97,2018,0
1033281399,Physical Therapist in Private Practice,AL,F,8,82.0,71,187.0,26,0.8144,5727.27,3541.53,2018,0
1770656332,Pain Management,IN,M,39,119.0,65,1266.0,353,1.9434,405751.0,80910.48,2018,0
1881609527,Thoracic Surgery,PA,M,107,213.0,72,3629.0,397,3.6938,838281.0,282649.21,2016,0
1912983735,Diagnostic Radiology,CA,F,200,657.0,74,21306.0,2450,0.975,2872692.25,593392.36,2019,0
1194784694,Optometry,NY,F,16,45.0,71,766.0,93,0.9796,19885.0,9468.94,2017,0
1437181328,Podiatry,MD,F,68,311.0,74,5307.0,851,1.4592,704527.0,197691.46,2017,0
1700840899,Diagnostic Radiology,MA,M,82,219.0,67,2131.0,731,1.1934,285601.0,72620.85,2016,0
1700863420,Internal Medicine,PR,M,8,44.0,79,548.0,88,2.7011,53750.93,40303.27,2016,0
1619191863,Endocrinology,AR,M,60,236.0,71,10046.0,746,1.4061,539616.0,205793.0,2017,0
1679750988,Psychiatry,VA,M,4,32.0,48,321.0,57,0.9142,28810.0,10069.36,2017,0
1851426472,Chiropractic,WI,M,2,23.0,72,345.0,60,0.7911,19092.0,6300.89,2018,0
1740210038,Family Practice,WI,F,13,82.0,69,178.0,119,0.6894,19458.0,12755.91,2017,0
1447364450,Internal Medicine,PA,M,6,40.0,86,1506.0,215,1.9088,115050.0,78292.04,2019,0
1144223595,Anesthesiology,NM,M,51,52.0,74,130.0,107,1.8312,211069.0,24781.27,2016,0
1043689706,Occupational Therapist in Private Practice,IL,M,10,35.0,86,4161.0,86,2.0697,156641.0,93200.38,2017,0
1538366711,Internal Medicine,FL,F,13,219.0,75,1000.0,442,2.4258,269558.0,85383.71,2016,0
1801986914,Physician Assistant,MI,F,8,37.0,72,81.0,81,2.8732,25598.0,8997.76,2016,0
1043372600,Internal Medicine,CT,F,11,60.0,74,183.0,117,3.1681,47686.0,16090.36,2019,0
1942576350,Interventional Pain Management,CA,F,20,25.0,65,584.0,66,1.804,70410.48,54979.36,2018,0
1104105600,Physician Assistant,CT,F,4,100.0,72,337.0,252,1.3012,69630.0,25527.42,2019,0
1558383695,Internal Medicine,CA,F,10,29.0,79,196.0,63,2.2978,72958.0,16357.02,2016,0
1720232978,Physician Assistant,MD,F,4,18.0,57,81.0,51,2.1473,11185.0,3556.4,2018,0
1407045339,Ophthalmology,TX,M,51,600.0,75,7371.0,1509,0.9701,1159026.0,571054.93,2016,0
1821354267,Internal Medicine,OH,M,12,15.0,69,176.0,28,2.7317,15435.41,5467.3,2018,0
1467640953,Infectious Disease,CA,M,81,82.0,65,4636.0,119,1.5737,494355.5,136598.85,2018,0
1770591190,Obstetrics & Gynecology,RI,M,13,0.0,32,93.0,26,0.766,32524.0,9168.86,2016,0
1184609901,Ophthalmology,PR,M,18,82.0,72,234.0,31,1.384,43995.0,13059.95,2019,0
1164734471,Family Practice,MN,F,42,50.0,68,730.0,149,1.3688,98312.0,28380.13,2017,0
1770911430,Nurse Practitioner,ME,F,13,94.0,71,581.0,313,1.2154,54776.0,27143.54,2018,0
1245223338,"Psychologist, Clinical",OH,F,4,11.0,65,213.0,26,0.8683,42860.0,20879.86,2018,0
1245201557,Internal Medicine,NC,M,58,73.0,71,1834.0,169,1.2985,166635.62,58706.09,2019,0
1033366570,Pathology,GA,F,28,362.0,71,2147.0,929,1.8648,529186.0,60985.93,2019,0
1144245275,Rheumatology,TX,F,51,32.0,73,23154.0,138,1.1909,379728.62,293922.57,2017,0
1619983848,Gastroenterology,CA,M,8,61.0,69,254.0,100,1.9927,52710.0,19906.02,2018,0
1679539142,Neurology,TX,M,25,367.0,72,2972.0,834,1.5363,536430.0,130024.53,2018,0
1548228968,Infectious Disease,LA,M,12,99.0,70,306.0,167,1.5309,59589.0,19544.76,2016,0
1760574354,Vascular Surgery,TX,M,67,176.0,78,991.0,358,1.7237,1102980.17,117069.15,2018,0
1033193222,General Practice,FL,M,42,87.0,70,788.0,169,1.0005,104229.01,38062.99,2019,0
1477514081,Family Practice,MI,M,69,175.0,73,4108.0,381,0.9821,118733.0,57864.61,2017,0
1245218551,Nurse Practitioner,MD,M,33,155.0,69,1098.0,298,1.1372,164097.0,45596.88,2017,0
1942260641,Diagnostic Radiology,CT,F,123,501.0,73,4497.0,2044,1.3642,516643.96,171988.34,2018,0
1588800809,Ophthalmology,NC,M,30,342.0,75,1697.0,970,1.0618,324497.5,125014.09,2017,0
1306958335,Certified Registered Nurse Anesthetist (CRNA),NC,M,4,120.0,70,241.0,240,0.9345,254325.0,26043.19,2018,0
1639139876,General Surgery,MO,M,40,18.0,70,92.0,39,2.2258,88213.5,14785.64,2018,0
1316359680,Physical Therapist in Private Practice,NJ,M,9,30.0,73,8149.0,108,1.7623,869845.96,175178.56,2017,0
1447251079,Physician Assistant,PA,F,19,32.0,72,148.0,71,1.314,18735.0,6734.3,2017,0
1629091731,Nurse Practitioner,NM,F,30,82.0,70,1155.0,207,0.9348,116485.28,37033.25,2017,0
1124167325,Nurse Practitioner,MS,F,15,567.0,76,1235.0,1058,1.581,129055.0,37121.91,2017,0
1043210206,Podiatry,MI,M,63,261.0,73,3148.0,538,1.6833,367860.44,130086.3,2016,0
1083889174,Anesthesiology,NY,M,58,91.0,73,234.0,204,2.7285,487466.5,35760.54,2017,0
1811969066,Interventional Pain Management,WI,M,39,42.0,70,1201.0,105,1.1963,355441.0,68286.41,2019,0
1902847197,Diagnostic Radiology,NY,F,49,215.0,63,671.0,434,2.547,14081.59,4799.7,2016,0
1093842080,Nurse Practitioner,NY,F,5,20.0,74,47.0,31,2.2391,29183.42,2560.47,2018,0
1023092285,Family Practice,FL,F,80,64.0,76,2667.0,263,1.1362,214336.0,84797.76,2019,0
1831374594,Internal Medicine,KY,M,16,217.0,78,1633.0,532,1.8869,355162.0,136084.15,2016,0
1710272984,Pathology,MI,F,26,367.0,70,1944.0,845,1.7606,228420.0,50483.09,2018,0
1114992443,Cardiology,PR,M,25,43.0,73,225.0,74,2.4638,26811.74,19496.38,2017,0
1538273222,General Surgery,MI,F,4,82.0,66,17.0,14,3.7126,1409.2,239.14,2018,0
1760655252,Physical Therapist in Private Practice,AZ,M,7,82.0,75,141.0,31,0.7745,7649.0,2934.67,2017,0
1417348517,Nurse Practitioner,AL,F,7,82.0,75,14.0,14,2.5191,1205.0,451.11,2019,0
1174568737,Physician Assistant,WA,F,9,82.0,68,33.0,11,1.5943,7154.54,398.38,2016,0
1861430332,Emergency Medicine,VA,M,16,280.0,73,957.0,724,2.1063,429569.28,94968.98,2016,0
1629184825,Licensed Clinical Social Worker,PA,M,6,11.0,59,200.0,24,1.3262,54580.0,12143.12,2019,0
1760915185,Nurse Practitioner,MD,F,4,18.0,62,53.0,42,1.158,41150.0,2757.97,2017,0
1376834523,Pathology,VA,F,30,41.0,65,426.0,147,2.2888,86088.0,15125.58,2017,0
1346335320,Physical Medicine and Rehabilitation,MA,M,31,210.0,70,836.0,492,2.1524,213209.0,72148.95,2017,0
1558377713,Ophthalmology,MD,M,28,673.0,75,5847.0,1695,1.0119,1622215.0,412887.37,2016,0
1609276823,Physical Therapist in Private Practice,MN,F,9,27.0,72,1773.0,76,0.849,131999.89,38645.55,2017,0
1578881306,Anesthesiology,AL,M,48,64.0,69,202.0,124,2.3115,107386.25,13884.15,2019,0
1104308758,Nurse Practitioner,OH,F,30,40.0,70,485.0,144,1.1452,31136.0,10935.58,2019,0
1730594094,Hospitalist,IL,M,13,55.0,70,243.0,121,2.5118,55997.0,19084.08,2018,0
1518938349,Internal Medicine,CA,M,23,41.0,76,570.0,89,0.9535,52755.0,28752.55,2016,0
1639178692,Nephrology,CA,M,10,138.0,63,2418.0,253,6.993,1043781.0,440248.96,2019,0
1932277530,Chiropractic,CA,F,1,11.0,72,242.0,35,1.4203,9680.0,5016.9,2016,0
1669480612,Obstetrics & Gynecology,PR,M,18,0.0,76,180.0,35,1.165,20086.39,13323.82,2018,0
1689813842,Nurse Practitioner,TX,F,12,46.0,62,167.0,136,1.3548,184914.0,9801.74,2018,0
1184699621,Internal Medicine,NC,M,99,284.0,77,7875.0,578,1.0019,349674.27,251183.44,2018,0
1417165705,Orthopedic Surgery,OH,M,70,119.0,75,1491.0,296,1.1568,242946.0,81647.0,2019,0
1073573754,Orthopedic Surgery,MI,F,128,117.0,73,936.0,322,1.598,327551.0,124864.34,2016,0
1801285879,Certified Registered Nurse Anesthetist (CRNA),FL,F,35,39.0,70,86.0,82,2.3461,157989.0,13218.36,2016,0
1104297332,Certified Registered Nurse Anesthetist (CRNA),CO,M,35,36.0,72,86.0,85,1.7412,116057.0,17940.17,2019,0
1346233236,Pathology,IN,M,148,595.0,72,5055.0,1372,1.6148,553966.12,101701.28,2019,0
1053372995,Urology,MD,M,44,369.0,74,136860.0,454,1.4231,536253.0,175890.18,2016,0
1336366558,Physical Therapist in Private Practice,OR,M,7,11.0,88,2428.0,42,2.0796,116557.06,57088.87,2018,0
1912925546,Plastic and Reconstructive Surgery,MI,M,69,60.0,70,364.0,159,1.4885,163387.0,45859.3,2016,0
1891233706,Family Practice,CA,M,57,67.0,74,439.0,190,1.2796,58526.51,23436.01,2018,0
1194795468,Family Practice,PA,M,62,146.0,73,4002.0,327,1.2097,287024.0,139751.54,2017,0
1437582392,Nurse Practitioner,FL,F,34,32.0,78,522.0,105,1.5346,113958.49,33525.39,2016,0
1285626630,Obstetrics & Gynecology,IL,F,14,82.0,73,310.0,225,0.6662,42035.0,15897.71,2017,0
1093055824,Internal Medicine,FL,M,18,260.0,76,1133.0,512,2.4961,468755.0,91697.53,2019,0
1326319716,Nurse Practitioner,ME,F,3,82.0,46,47.0,15,0.9312,7600.0,3424.37,2019,0
1083918007,Certified Registered Nurse Anesthetist (CRNA),FL,F,27,21.0,69,48.0,48,1.491,70350.0,6129.12,2018,0
1871548776,Internal Medicine,NY,M,71,199.0,72,2216.0,453,1.0698,332666.67,109817.76,2016,0
1568646222,General Surgery,IA,M,50,53.0,72,206.0,107,1.0606,91128.6,16442.35,2019,0
1194712364,Interventional Cardiology,OR,M,36,420.0,75,1373.0,732,1.3292,295758.17,69394.24,2019,0
1477559490,Family Practice,MO,M,14,16.0,78,71.0,29,1.5953,8301.0,2568.31,2017,0
1992965768,Internal Medicine,CA,M,14,43.0,79,262.0,111,2.1013,137718.0,24345.34,2019,0
1841549615,Nurse Practitioner,NH,F,7,0.0,59,18.0,16,0.7782,2137.0,563.19,2017,0
1740250455,Optometry,PA,M,6,82.0,79,38.0,16,1.0317,2158.0,769.47,2019,0
1053792143,Registered Dietitian or Nutrition Professional,CA,F,2,82.0,65,26.0,19,1.9879,5320.0,736.67,2019,0
1053490425,Physician Assistant,TX,F,39,58.0,71,1629.0,168,1.1279,171869.8,39922.77,2017,0
1205378056,Nurse Practitioner,FL,F,49,103.0,72,1271.0,240,4.9061,96747.77,33100.09,2018,0
1194905901,Thoracic Surgery,NJ,M,27,39.0,74,149.0,82,2.1785,54741.5,25111.74,2019,0
1851389654,Internal Medicine,NC,F,40,129.0,74,1243.0,372,0.93,171825.0,65632.2,2017,0
1649612862,Nurse Practitioner,MT,F,11,21.0,53,157.0,51,1.0062,34906.0,10397.32,2018,0
1013379700,Certified Registered Nurse Anesthetist (CRNA),NE,F,53,59.0,71,148.0,137,2.283,203326.0,31293.56,2019,0
1487636429,Pain Management,MA,M,22,84.0,68,35319.0,298,1.5916,879603.0,223913.74,2019,0
1720080617,Certified Registered Nurse Anesthetist (CRNA),KY,F,20,22.0,66,46.0,45,1.9557,67664.0,8534.65,2018,0
1124316062,Physical Therapist in Private Practice,CA,F,11,82.0,73,1362.0,92,0.8233,108611.0,31357.34,2019,0
1477754919,Family Practice,KY,M,58,269.0,77,3634.0,738,1.9218,387693.0,196137.88,2019,0
1285831719,Emergency Medicine,WV,M,23,381.0,73,1456.0,829,1.8042,1129349.55,104234.36,2018,0
1235292947,Nurse Practitioner,NY,F,9,85.0,73,726.0,188,2.4726,93370.16,48192.68,2019,0
1992971055,Physical Medicine and Rehabilitation,DE,M,38,292.0,72,2814.0,763,1.1111,936001.0,203097.05,2018,0
1558335372,Diagnostic Radiology,WA,M,232,1754.0,73,6851.0,4308,1.4354,750492.0,152900.15,2016,0
1619969532,Family Practice,LA,M,57,264.0,74,2407.0,609,1.1689,252679.0,129594.11,2016,0
1689603185,Certified Registered Nurse Anesthetist (CRNA),CA,M,17,110.0,73,215.0,205,1.2248,222690.0,28761.27,2018,0
1902113699,Family Practice,NY,M,23,153.0,73,691.0,315,1.324,144165.98,44043.1,2016,0
1689183097,Nurse Practitioner,GA,F,15,17.0,78,99.0,49,3.0639,47879.0,7232.71,2019,0
1417095480,Physician Assistant,TX,F,5,14.0,62,32.0,27,1.6539,31109.0,2292.0,2018,0
1679858401,Physician Assistant,CT,F,13,73.0,75,170.0,148,3.4762,65853.0,9025.53,2019,0
1447409529,Nurse Practitioner,MD,F,26,26.0,65,133.0,68,1.1936,18751.31,6891.56,2016,0
1699989392,Anesthesiology,OH,M,67,91.0,72,307.0,245,1.5797,119248.0,25939.25,2016,0
1821069980,Nurse Practitioner,MO,F,6,82.0,70,40.0,31,0.9318,6932.5,1524.71,2019,0
1770536567,Diagnostic Radiology,WA,M,178,647.0,72,4029.0,1937,1.4008,860882.48,99338.46,2016,0
1841397650,Obstetrics & Gynecology,NY,M,11,0.0,66,50.0,31,1.9281,13520.01,2336.48,2018,0
1245308782,Hospitalist,MI,F,30,100.0,76,737.0,258,2.6523,223079.0,55583.83,2017,0
1184983926,Obstetrics & Gynecology,CT,F,14,0.0,46,34.0,24,1.2537,5022.25,1408.29,2019,0
1679704019,Nurse Practitioner,NH,F,17,27.0,64,307.0,161,1.0263,59562.0,14378.11,2019,0
1245631407,Nurse Practitioner,TX,F,5,91.0,73,320.0,106,3.1143,86862.0,21698.43,2017,0
1073706131,Infectious Disease,PR,M,4,22.0,78,870.0,59,2.7391,73016.11,56133.53,2018,0
1700176369,Radiation Oncology,TX,M,53,201.0,74,14822.0,335,1.9222,6259705.37,1936083.92,2018,0
1568606523,Obstetrics & Gynecology,OH,F,29,0.0,72,274.0,95,2.0335,134557.0,32648.08,2019,0
